"problem","model","data_file"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta34_2a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta52_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_6a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta74_8a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta58_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta65_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta64_4a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta51_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta37_2a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_6a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta61_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta79_7a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta43_2a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta68_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta33_2a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta55_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_6a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_6a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_8a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta55_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_9a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta33_2a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta68_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta61_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta60_4a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_6a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta50_2a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta37_2a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta51_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta47_2a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta65_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta58_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta59_4a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta74_8a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta58_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta59_4a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta64_4a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta47_2a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta50_2a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta51_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_6a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta61_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta60_4a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta43_2a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta79_7a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta68_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_9a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta33_2a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_8a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_8a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_6a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_9a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta55_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta43_2a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta79_7a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta60_4a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta50_2a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta37_2a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta47_2a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta65_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta64_4a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta74_8a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta59_4a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta57_4a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta56_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta31_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta49_2a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta73_7a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_9a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta41_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta35_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta53_4a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta77_7a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta66_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_9a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta45_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_9a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta77_7a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta53_4a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta35_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta52_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta39_2a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_9a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta62_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta49_2a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta73_7a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta31_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta57_4a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta56_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta31_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta62_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta39_2a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_9a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta41_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta53_4a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta52_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta77_7a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta66_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta45_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta45_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_9a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta66_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta35_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta52_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta41_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta39_2a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta62_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta73_7a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta49_2a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta57_4a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta56_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta42_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_6a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_9a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_7a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta61_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta69_4a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta68_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta32_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta55_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta79_8a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta46_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta58_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta65_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta74_7a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta51_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta51_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta36_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta65_5a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_9a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta58_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta46_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta79_8a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta54_4a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta55_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta68_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta61_5a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_7a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta42_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_6a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_6a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta42_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_7a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_9a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta69_4a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta54_4a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta32_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta55_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_9a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta65_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta74_7a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta36_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta51_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta36_3a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta74_7a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta58_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_9a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta46_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta32_3a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta54_4a_alloc2.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta79_8a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta69_4a_alloc3.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta68_3a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta61_5a_alloc1.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_9a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta60_5a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta43_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta79_6a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta69_3a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta78_8a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta55_4a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta54_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta77_5a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta80_9a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta71_7a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta74_9a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta59_5a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta64_5a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta74_10a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta47_3a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta37_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta50_3a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta73_5a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta75_7a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta73_10a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta73_5a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta51_4a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta50_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta47_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta74_10a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta64_5a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta59_5a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta80_9a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta77_5a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta54_3a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta33_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta78_8a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta68_4a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta69_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta43_3a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta79_6a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta60_5a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta60_5a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta68_4a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta69_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta33_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta55_4a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta78_8a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta77_5a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta71_7a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta80_9a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta59_5a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta74_9a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta47_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta51_4a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta37_3a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta50_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta73_10a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta75_7a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta75_7a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta73_5a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta73_10a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta37_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta51_4a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta64_5a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta74_10a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta74_9a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta71_7a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta55_4a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta54_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta33_3a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta68_4a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta79_6a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta43_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta48_2a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta72_7a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta74_5a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta75_10a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta56_4a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta63_5a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta72_10a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta38_2a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta73_9a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta76_7a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta52_4a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta53_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta34_3a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta44_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta80_5a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta77_9a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta77_9a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta67_5a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta80_5a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta34_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta52_4a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta70_5a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta76_7a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta73_9a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta72_10a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta40_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta56_4a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta57_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta48_2a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta72_7a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta72_7a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta48_2a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta75_10a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta74_5a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta56_4a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta57_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta40_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta72_10a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta63_5a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta38_2a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta70_5a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta53_3a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta34_3a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta44_3a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta67_5a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta80_5a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta77_9a_alloc1.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta67_5a_alloc2.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta44_3a_alloc3.dzn"
"jobshop","jobshop/jobshop_gini.mzn","jobshop/dzn/ta52_4a_alloc1.dzn"
